t,t_sec,p_base_x,p_base_y,p_base_z,q_base_x,q_base_y,q_base_z,q_base_w,v_base_x,v_base_y,v_base_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11
9.590000000000000000e+02,4.794999999999999929e+00,-1.594674763456338962e+00,-9.679658727562873155e-01,5.398347253536798229e-01,-7.966645921224381997e-04,-5.498901090367669560e-03,-6.991831864049788958e-01,7.180866906530107840e-01,-8.337948712051780620e-02,5.760441380043981319e-01,4.355287027152814072e-02,-3.597480000000000122e-02,6.860880000000000312e-01,-1.378540000000000099e+00,4.659470000000000278e-02,1.016680000000000028e+00,-1.800810000000000022e+00,-9.942850000000000299e-02,1.006010000000000071e+00,-1.847620000000000040e+00,2.362919999999999951e-02,6.515290000000000248e-01,-1.340270000000000072e+00
9.600000000000000000e+02,4.799999999999999822e+00,-1.595090427251502074e+00,-9.650729750764421855e-01,5.400553724897961816e-01,-6.299009428158984557e-04,-5.650594024564685458e-03,-6.995990189020585559e-01,7.176805576266750419e-01,-8.288888993274895478e-02,5.811145811288691565e-01,4.470604210801588929e-02,-3.562080000000000107e-02,6.816179999999999461e-01,-1.378400000000000070e+00,4.261220000000000285e-02,1.029819999999999958e+00,-1.791619999999999990e+00,-9.557880000000000542e-02,1.017209999999999948e+00,-1.840340000000000087e+00,2.283270000000000091e-02,6.467060000000000031e-01,-1.339960000000000040e+00
9.610000000000000000e+02,4.804999999999999716e+00,-1.595511334247032620e+00,-9.621538117919621325e-01,5.402657320244389494e-01,-4.216157362431770142e-04,-5.762648604020837242e-03,-7.000680659022980867e-01,7.172222899890517978e-01,-8.547609074613676805e-02,5.865502287144842564e-01,3.943770164745170892e-02,-3.508979999999999738e-02,6.756450000000000511e-01,-1.378200000000000092e+00,3.725799999999999945e-02,1.045439999999999925e+00,-1.775879999999999903e+00,-8.987059999999999493e-02,1.030839999999999979e+00,-1.827280000000000015e+00,2.141670000000000032e-02,6.393600000000000394e-01,-1.339509999999999978e+00
9.620000000000000000e+02,4.810000000000000497e+00,-1.595936665242612795e+00,-9.592058885552541270e-01,5.404687747403463804e-01,-1.963442525754617552e-04,-5.885179564650690719e-03,-7.004912388707398296e-01,7.168080959418976494e-01,-8.465938638884976108e-02,5.926175731971302652e-01,4.177960320248488152e-02,-3.447030000000000233e-02,6.696269999999999722e-01,-1.377999999999999892e+00,3.119589999999999863e-02,1.058310000000000084e+00,-1.757779999999999898e+00,-8.420669999999999544e-02,1.041760000000000019e+00,-1.811450000000000005e+00,2.026620000000000157e-02,6.321480000000000432e-01,-1.339150000000000063e+00
9.630000000000000000e+02,4.815000000000000391e+00,-1.596362027904544734e+00,-9.562382176672203915e-01,5.406776496562496481e-01,1.198716619062946549e-05,-5.978574903900058489e-03,-7.009550290623755009e-01,7.163538230251004224e-01,-8.548883028343144674e-02,5.944495471626746186e-01,4.177035192540373004e-02,-3.407210000000000100e-02,6.651580000000000270e-01,-1.377879999999999994e+00,2.765590000000000062e-02,1.064289999999999958e+00,-1.744539999999999980e+00,-8.062249999999999972e-02,1.047379999999999978e+00,-1.799390000000000045e+00,1.933700000000000002e-02,6.272360000000000158e-01,-1.338950000000000085e+00
9.640000000000000000e+02,4.820000000000000284e+00,-1.596794089662217697e+00,-9.532572394874538890e-01,5.408871280551389438e-01,2.874838658236903571e-04,-6.091159286356431259e-03,-7.014217020484010412e-01,7.158958772469536935e-01,-8.733968190786581265e-02,5.979401368569838837e-01,4.202097271809099310e-02,-3.354109999999999731e-02,6.584759999999999502e-01,-1.377629999999999910e+00,2.247870000000000076e-02,1.069600000000000106e+00,-1.723060000000000036e+00,-7.526829999999999632e-02,1.052519999999999900e+00,-1.779539999999999900e+00,1.814230000000000009e-02,6.198019999999999641e-01,-1.338440000000000074e+00
9.650000000000000000e+02,4.825000000000000178e+00,-1.597234772133944158e+00,-9.502525701934541047e-01,5.411039936158177355e-01,5.566945387506170824e-04,-6.221954232606801902e-03,-7.018787644394681724e-01,7.154464853766001609e-01,-8.893697389977908707e-02,6.039261332906740165e-01,4.472530029820243058e-02,-3.318709999999999716e-02,6.541839999999999877e-01,-1.377429999999999932e+00,1.876179999999999862e-02,1.071630000000000082e+00,-1.707710000000000061e+00,-7.155140000000000111e-02,1.054240000000000066e+00,-1.765349999999999975e+00,1.730150000000000091e-02,6.146249999999999769e-01,-1.338049999999999962e+00
9.660000000000000000e+02,4.830000000000000071e+00,-1.597680530160492163e+00,-9.472217652693605272e-01,5.413315113019534497e-01,8.321960791723214757e-04,-6.326919382033232599e-03,-7.023614337123287310e-01,7.149714609734205695e-01,-8.936982792208862658e-02,6.083938003651553350e-01,4.628191742405713544e-02,-3.270030000000000159e-02,6.500240000000000462e-01,-1.377110000000000056e+00,1.535459999999999950e-02,1.071769999999999889e+00,-1.692269999999999941e+00,-6.827690000000000148e-02,1.054729999999999945e+00,-1.750769999999999937e+00,1.646080000000000113e-02,6.094479999999999897e-01,-1.337630000000000097e+00
9.670000000000000000e+02,4.834999999999999964e+00,-1.598129227164250654e+00,-9.441735089223308730e-01,5.415533920950539315e-01,1.122486828587375808e-03,-6.424783520608434717e-03,-7.028336256928866543e-01,7.145060201338477857e-01,-9.011261032687654937e-02,6.109067598051152181e-01,4.247044530987300476e-02,-3.190389999999999893e-02,6.430329999999999657e-01,-1.376519999999999966e+00,1.119509999999999950e-02,1.069420000000000037e+00,-1.667159999999999975e+00,-6.402889999999999970e-02,1.053050000000000042e+00,-1.726690000000000058e+00,1.517759999999999942e-02,6.013939999999999841e-01,-1.336810000000000054e+00
9.680000000000000000e+02,4.839999999999999858e+00,-1.598577403212431358e+00,-9.411118693852141837e-01,5.417585969342999519e-01,1.342472030933494417e-03,-6.529734622500019126e-03,-7.032961587959262184e-01,7.140494166299609091e-01,-8.916078801131478715e-02,6.137475141107756604e-01,3.961164092180707169e-02,-3.101889999999999856e-02,6.359529999999999905e-01,-1.375750000000000028e+00,7.256910000000000097e-03,1.064289999999999958e+00,-1.641550000000000065e+00,-5.973679999999999962e-02,1.049199999999999910e+00,-1.701869999999999994e+00,1.411560000000000072e-02,5.936059999999999670e-01,-1.335879999999999956e+00
9.690000000000000000e+02,4.844999999999999751e+00,-1.599022673423709406e+00,-9.380346891855042557e-01,5.419300081746482034e-01,1.561608129137839014e-03,-6.650417961422269535e-03,-7.037803719736985819e-01,7.135706113466543377e-01,-8.894966031077612689e-02,6.171235563106178823e-01,2.895295165324764802e-02,-3.039940000000000003e-02,6.315279999999999783e-01,-1.375150000000000095e+00,5.177179999999999976e-03,1.059909999999999908e+00,-1.624069999999999903e+00,-5.730299999999999977e-02,1.045789999999999997e+00,-1.684169999999999945e+00,1.336329999999999983e-02,5.884730000000000238e-01,-1.335180000000000033e+00
9.700000000000000000e+02,4.850000000000000533e+00,-1.599463089733548893e+00,-9.349374226224009821e-01,5.420589453444809580e-01,1.777033551965738435e-03,-6.740715234704324973e-03,-7.042682209840367413e-01,7.130877742984701451e-01,-8.721893223156668151e-02,6.217813381656397409e-01,2.262218221633019097e-02,-2.942590000000000136e-02,6.249350000000000183e-01,-1.374319999999999986e+00,2.831960000000000120e-03,1.052119999999999944e+00,-1.596989999999999910e+00,-5.486930000000000279e-02,1.039770000000000083e+00,-1.657229999999999981e+00,1.208009999999999987e-02,5.808619999999999894e-01,-1.334279999999999911e+00
9.710000000000000000e+02,4.855000000000000426e+00,-1.599897355179159986e+00,-9.318228569071463907e-01,5.421527434467534601e-01,1.968877257623059557e-03,-6.865320758504237994e-03,-7.048062731822635207e-01,7.125542815871938052e-01,-8.648981752847761939e-02,6.240440281793521171e-01,1.489714921447311997e-02,-2.809839999999999907e-02,6.143150000000000555e-01,-1.373040000000000038e+00,4.424939999999999684e-05,1.036229999999999984e+00,-1.556159999999999988e+00,-5.199310000000000043e-02,1.027870000000000061e+00,-1.615310000000000024e+00,1.008889999999999960e-02,5.690920000000000423e-01,-1.333180000000000032e+00
9.720000000000000000e+02,4.860000000000000320e+00,-1.600327311757513415e+00,-9.286926002789409607e-01,5.422209818830527883e-01,2.133722892305219953e-03,-6.994959081727879918e-03,-7.053254300795477327e-01,7.120386587041822590e-01,-8.549513254548410379e-02,6.280579095967268044e-01,1.239833073856987274e-02,-2.809839999999999907e-02,6.143150000000000555e-01,-1.373040000000000038e+00,4.424939999999999684e-05,1.036229999999999984e+00,-1.556159999999999988e+00,-5.199310000000000043e-02,1.027870000000000061e+00,-1.615310000000000024e+00,1.008889999999999960e-02,5.690920000000000423e-01,-1.333180000000000032e+00
9.730000000000000000e+02,4.865000000000000213e+00,-1.600752329655525497e+00,-9.255422865733616833e-01,5.422767268559585130e-01,2.303917074079986013e-03,-7.119206175791988056e-03,-7.058495755478616518e-01,7.115173094173689039e-01,-8.451433596742481680e-02,6.320667412881607605e-01,9.899773027330097119e-03,-2.712490000000000040e-02,6.078550000000000342e-01,-1.372160000000000046e+00,-1.371730000000000041e-03,1.023619999999999974e+00,-1.528329999999999966e+00,-5.093109999999999998e-02,1.017910000000000093e+00,-1.587890000000000024e+00,8.982640000000000069e-03,5.615250000000000519e-01,-1.332759999999999945e+00
9.740000000000000000e+02,4.870000000000000107e+00,-1.601173456656488359e+00,-9.223755579681304217e-01,5.423120129222560593e-01,2.437301959175896052e-03,-7.201392853361213327e-03,-7.063587480128923346e-01,7.110105587386708059e-01,-8.393811497540740185e-02,6.346239633375210243e-01,4.214714069136275311e-03,-2.606289999999999996e-02,6.009959999999999747e-01,-1.371480000000000032e+00,-2.123970000000000198e-03,1.009239999999999915e+00,-1.501200000000000090e+00,-5.066559999999999814e-02,1.006410000000000027e+00,-1.560009999999999897e+00,7.876400000000000415e-03,5.540030000000000232e-01,-1.332449999999999912e+00
9.750000000000000000e+02,4.875000000000000000e+00,-1.601591632946385291e+00,-9.191957265472073813e-01,5.423207599883377306e-01,2.523600617786901038e-03,-7.342143900536413428e-03,-7.068802840318038072e-01,7.104903127010728792e-01,-8.333416738378779387e-02,6.373089458579084265e-01,-7.158889375548323003e-04,-2.526640000000000136e-02,5.963500000000000467e-01,-1.371080000000000076e+00,-2.610719999999999968e-03,9.989310000000000134e-01,-1.482960000000000056e+00,-5.053289999999999865e-02,9.979580000000000117e-01,-1.541779999999999928e+00,7.212660000000000078e-03,5.490030000000000188e-01,-1.332310000000000105e+00
9.760000000000000000e+02,4.879999999999999893e+00,-1.602003287951653476e+00,-9.159988125311078200e-01,5.423015738569280098e-01,2.631428338540566132e-03,-7.477380745603137875e-03,-7.073599500455881595e-01,7.100109586940709372e-01,-8.132940953034563381e-02,6.414564163320035650e-01,-6.958472135653824379e-03,-2.411589999999999914e-02,5.895799999999999930e-01,-1.370479999999999920e+00,-3.008960000000000194e-03,9.823380000000000445e-01,-1.455440000000000067e+00,-5.053289999999999865e-02,9.843730000000000535e-01,-1.514899999999999913e+00,6.283419999999999631e-03,5.416130000000000111e-01,-1.331919999999999993e+00
9.770000000000000000e+02,4.884999999999999787e+00,-1.602400448571564384e+00,-9.127814985679368887e-01,5.422409535412709980e-01,2.641229111729388040e-03,-7.524767600740158054e-03,-7.078873321600124280e-01,7.094846177196518777e-01,-7.753441646337451421e-02,6.454685070015435677e-01,-1.728963244975961419e-02,-2.327519999999999936e-02,5.854639999999999844e-01,-1.369969999999999910e+00,-2.964710000000000175e-03,9.707440000000000513e-01,-1.437920000000000087e+00,-5.053289999999999865e-02,9.749919999999999698e-01,-1.497530000000000028e+00,5.708180000000000198e-03,5.366130000000000067e-01,-1.331630000000000091e+00
9.780000000000000000e+02,4.889999999999999680e+00,-1.602782224426772872e+00,-9.095438613880085787e-01,5.421322986147684153e-01,2.650462080704139248e-03,-7.543317458386073794e-03,-7.083811253263171404e-01,7.089913615312865014e-01,-7.517528332900950960e-02,6.495858426528220431e-01,-2.617232709006726832e-02,-2.239019999999999899e-02,5.811279999999999779e-01,-1.369369999999999976e+00,-2.920460000000000157e-03,9.591950000000000198e-01,-1.419620000000000104e+00,-5.057709999999999984e-02,9.654340000000000144e-01,-1.480110000000000037e+00,5.132939999999999899e-03,5.316570000000000462e-01,-1.331350000000000033e+00
9.790000000000000000e+02,4.895000000000000462e+00,-1.603157632377552488e+00,-9.062854179624324491e-01,5.419848732182129813e-01,2.601580204181862428e-03,-7.547466796438197581e-03,-7.089169113842742620e-01,7.084557687752037758e-01,-7.498644526363973384e-02,6.537919392109510230e-01,-3.279788203586809364e-02,-2.093000000000000069e-02,5.742249999999999854e-01,-1.368260000000000032e+00,-2.831960000000000120e-03,9.409199999999999786e-01,-1.393429999999999946e+00,-5.053289999999999865e-02,9.502570000000000183e-01,-1.454539999999999944e+00,4.380700000000000392e-03,5.240460000000000118e-01,-1.330989999999999895e+00
9.800000000000000000e+02,4.900000000000000355e+00,-1.603529542571619837e+00,-9.030044712688199970e-01,5.418051989395741286e-01,2.572142670575604077e-03,-7.577948148729843694e-03,-7.094336946902904950e-01,7.079380535428980714e-01,-7.377653067702252820e-02,6.585869797537359238e-01,-3.907189139271117356e-02,-1.951400000000000010e-02,5.674550000000000427e-01,-1.367320000000000091e+00,-2.787720000000000042e-03,9.222909999999999719e-01,-1.367890000000000050e+00,-5.053289999999999865e-02,9.342390000000000416e-01,-1.430490000000000039e+00,3.628450000000000078e-03,5.163029999999999564e-01,-1.330759999999999943e+00
9.810000000000000000e+02,4.905000000000000249e+00,-1.603893053635653931e+00,-8.996995454814200599e-01,5.416005660659062304e-01,2.595931780920258686e-03,-7.603970847470639498e-03,-7.099683218359867931e-01,7.074015258585595323e-01,-7.162727843029609298e-02,6.633827418128745990e-01,-4.278122910145227414e-02,-1.854050000000000142e-02,5.631629999999999692e-01,-1.366959999999999953e+00,-2.831960000000000120e-03,9.090610000000000079e-01,-1.351480000000000015e+00,-5.070990000000000220e-02,9.229110000000000369e-01,-1.414919999999999956e+00,3.185959999999999834e-03,5.113469999999999960e-01,-1.330710000000000059e+00
9.820000000000000000e+02,4.910000000000000142e+00,-1.604244618913540643e+00,-8.963714323586854382e-01,5.413781640550114904e-01,2.614603337297322083e-03,-7.616799252955223226e-03,-7.104782155942795940e-01,7.068892058990454696e-01,-6.899815189400387849e-02,6.678617387051892784e-01,-4.617954374526178629e-02,-1.703599999999999906e-02,5.561709999999999710e-01,-1.366700000000000026e+00,-3.318709999999999889e-03,8.934410000000000407e-01,-1.330060000000000020e+00,-5.088689999999999880e-02,9.054759999999999476e-01,-1.392770000000000064e+00,2.743470000000000023e-03,5.039130000000000553e-01,-1.330710000000000059e+00
9.830000000000000000e+02,4.915000000000000036e+00,-1.604536997046839941e+00,-8.930267699525422653e-01,5.411687624707319788e-01,2.400038715151577452e-03,-7.497348260045911053e-03,-7.109487168143119318e-01,7.064180403099871164e-01,-4.794811895555152470e-02,6.699997466874720864e-01,-3.758277735923673535e-02,-1.584129999999999913e-02,5.516140000000000487e-01,-1.366589999999999971e+00,-5.885180000000000272e-03,8.959629999999999539e-01,-1.322060000000000013e+00,-5.070990000000000220e-02,8.941040000000000099e-01,-1.379620000000000068e+00,2.831960000000000120e-03,4.990450000000000164e-01,-1.330680000000000085e+00
9.840000000000000000e+02,4.919999999999999929e+00,-1.604713712305867901e+00,-8.896533182568807652e-01,5.410461309835533639e-01,1.786863586748957877e-03,-7.156971072187041753e-03,-7.114211755951058702e-01,7.059475843365127234e-01,-2.271900208709198496e-02,6.793799874839980824e-01,-1.147604246046316466e-02,-1.455809999999999917e-02,5.473209999999999464e-01,-1.366389999999999993e+00,-8.540139999999999884e-03,8.991930000000000200e-01,-1.321809999999999929e+00,-5.017889999999999850e-02,8.868470000000000519e-01,-1.368489999999999984e+00,3.141709999999999815e-03,4.940450000000000119e-01,-1.330589999999999939e+00
9.850000000000000000e+02,4.924999999999999822e+00,-1.604829438956932641e+00,-8.862666816699346084e-01,5.411365520742220658e-01,6.233071896781654546e-04,-6.715499026522687466e-03,-7.119159304861054638e-01,7.054549719954922304e-01,-2.353164761043403941e-02,6.752929669693737980e-01,4.764545464051408996e-02,-1.371729999999999998e-02,5.406840000000000535e-01,-1.365390000000000104e+00,-6.194919999999999594e-03,8.925110000000000543e-01,-1.333939999999999904e+00,-4.522290000000000337e-02,8.930420000000000025e-01,-1.360649999999999915e+00,3.185959999999999834e-03,4.869649999999999812e-01,-1.330119999999999969e+00
9.860000000000000000e+02,4.929999999999999716e+00,-1.604999991345475774e+00,-8.829143477715566402e-01,5.414561141276668099e-01,3.934535678932486909e-04,-6.939259039774184519e-03,-7.121513436898485594e-01,7.052153228561459652e-01,-4.469030308004746238e-02,6.656516580148105211e-01,8.018042571424398302e-02,-1.376160000000000057e-02,5.313470000000000137e-01,-1.362700000000000022e+00,-4.203700000000000318e-03,8.842809999999999837e-01,-1.354729999999999990e+00,-4.407239999999999769e-02,8.950780000000000403e-01,-1.366589999999999971e+00,3.141709999999999815e-03,4.792210000000000081e-01,-1.328850000000000087e+00
